meal_id,name,meal_type,vegan,lac_vegan,ovo_vegan,ovo_lac_vegan,pescetarian
33445,Berry Power-Up Smoothie,snack,1,1,1,1,1
33446,Oreo and Peanut Butter Layered Baby Lattice Pies,snack,0,1,0,1,0
33448,Sicilian Cannoli,snack,0,0,0,1,0
33449,Raspberry-Peach Lemonade,snack,0,0,0,0,1
33450,"Orange, Rosewater, and Mint Sparkler",snack,1,1,1,1,1
33452,Salsa Verde Chicken and Wild Rice Soup,snack,0,0,0,0,0
33453,Polenta Cake with Late-Summer Berries,snack,0,0,0,1,0
33455,Strawberry Crepes,snack,0,0,0,1,0
33457,Banana Pudding with Chocolate Sauce,snack,0,1,0,1,0
33458,Fried Apple Pies,snack,1,1,1,1,1
33459,Vanilla or Chocolate Tuiles,snack,0,0,0,1,0
33460,Peanut Butter Cup Pie,snack,0,1,0,1,0
33461,Easy Thai Lemongrass Soup (Tom Yum Goong),snack,0,0,0,0,0
33462,Pear Cranberry Crisps,snack,0,1,0,1,0
33463,Chocolate Mink,snack,0,0,0,1,0
33464,Lemon Meringue Angel Cake,snack,0,0,0,1,0
33465,Brownie Squares,snack,0,0,0,1,0
33467,Chocolate-Glazed Hazelnut Mousse Cake,snack,0,1,0,1,0
33468,California Italian Wedding Soup,snack,0,0,0,1,0
33469,Loaded M&M Oreo Cookie Bars,snack,0,0,0,1,0
33470,Roasted Fall Vegetable Soup,snack,1,1,1,1,1
33471,Caramel Layer Cake,snack,0,0,0,1,0
33472,Coconut Triple-Layer Cake,snack,0,0,0,1,0
33473,Coconut Milk Indian Pudding,snack,0,1,0,1,0
33474,Chinese Roast Duck Noodle Soup,snack,0,0,0,0,0
33475,Indian Spiced Red Lentil & Chicken Soup,snack,0,0,0,1,0
33476,Mini Chocolate Hazelnut Cakes,snack,0,0,0,1,0
33477,Spiced Custard Mini Pies,snack,0,0,0,1,0
33478,Gingerbread Cake With Stout Buttercream,snack,0,0,0,1,0
33479,Apple and Calvados Tart,snack,0,1,0,1,0
33480,Orange-Pecan-Spice Pound Cake,snack,0,0,0,1,0
33482,Chocolate-Black Pepper Cookies,snack,0,0,0,1,0
33483,Chunky Tomato-Fruit Gazpacho,snack,1,1,1,1,1
33484,Lemon Chicken Orzo Soup,snack,0,0,0,0,0
33488,Slow Cooker Quinoa Tortilla Soup,snack,0,0,0,0,0
33489,Italian Rice Pie II,snack,0,0,0,1,0
33491,White Chocolate Buttercream Frosting,snack,0,1,0,1,0
33492,Oatmeal White Chocolate Cookie Dough Bars,snack,0,0,0,1,0
33493,Cherry Compote Over Goat Cheese,snack,0,0,0,1,0
33494,Palitaw,snack,1,1,1,1,1
33495,Honey Limeade,snack,1,1,1,1,1
33496,Southwestern Chicken Barley Soup,snack,0,0,0,0,0
33497,Lemon Blueberry Clafoutis,snack,0,0,0,1,0
33498,Tarte aux Pommes (Apple Tart),snack,0,0,0,1,0
33499,Peppermint-Chocolate Ice Cream Sandwiches,snack,0,1,0,1,0
33500,Ganache,snack,0,1,0,1,0
33501,Chocolate-Cranberry Torte,snack,0,0,0,1,0
33502,Three Berry Buttermilk Sherbet,snack,0,1,0,1,0
33503,Pork Stew with Fennel and Butternut Squash,snack,0,0,0,1,0
33504,Tarantula Cookies,snack,0,0,0,1,0
33505,French Macarons with Italian Meringue,snack,0,0,1,1,0
33506,Strawberry Shortcake,snack,0,1,0,1,0
33507,Chocolate Sour Cream Frosting,snack,0,1,0,1,0
33508,Chocolate Custard Sauce with Cake and Raspberries,snack,0,1,0,1,0
33509,Strawberry Napoleons,snack,0,1,0,1,0
33510,Brownie-Peanut Ice Cream Roll,snack,0,1,0,1,0
33511,Strawberry Granita,snack,1,1,1,1,1
33512,Cream of Celery Soup,snack,0,0,0,1,0
33513,Fudgy Caramel Brownies,snack,0,0,0,1,0
33517,Tequila-Lime Sorbet,snack,1,1,1,1,1
33518,Mrs. Milman's Chocolate Frosting,snack,0,1,0,1,0
33519,Peach Custard Ice Cream with Fresh Peach Compote,snack,0,0,0,1,0
33520,Amish Sugar Cookies,snack,0,0,0,1,0
33521,Mushroom and Leek Soup with Thyme Cream,snack,0,0,0,1,0
33522,Eggplant Raviolini Soup,snack,0,0,0,1,0
33524,Vanilla-Poached Peaches,snack,0,0,0,0,1
33526,Cold Avocado Soup,snack,0,0,0,1,0
33527,Giblet Stock,snack,0,0,0,0,0
33529,Indian Spice Cauliflower Soup,snack,0,1,0,1,0
33530,Peanut Butter Cookies,snack,0,0,0,1,0
33531,Chai-Poached Apricots and Plums,snack,1,1,1,1,1
33532,Chocolate Mousse Cake I,snack,0,0,0,1,0
33533,S'mores Ice Cream Sandwiches,snack,0,0,0,1,0
33534,Apple-Cranberry Crisp,snack,1,1,1,1,1
33537,Simple Clam Chowder,snack,0,0,0,1,0
33538,Dal Soup,snack,1,1,1,1,1
33539,Double-Chocolate Caramel Apples,snack,0,1,0,1,0
33541,Banana Layer Cake with Lemon Cream Cheese Frosting,snack,0,0,0,1,0
33542,Chocolate Cupcakes with Pink Vanilla Icing,snack,0,0,0,1,0
33546,Dal Fry - Spiced Indian Lentil soup,snack,1,1,1,1,1
33547,Chinese Creamy Corn Soup,snack,0,0,0,1,0
33548,Yellow Pepper Soup,snack,0,0,0,0,0
33549,Coconut Angel Food Cake,snack,0,0,0,1,0
33550,Curried Butternut-Shrimp Bisque,snack,0,0,0,1,0
33551,Chocolate-Salted Caramel Tart,snack,0,1,0,1,0
33552,Chocolate Chip Pan u201cCakesu201d with Cookie Dough Crumble,snack,0,0,0,1,0
33554,Thai Coconut & Chicken Soup,snack,0,0,0,1,1
33555,Dark-Chocolate Souffleu0301 Cake,snack,0,0,0,1,0
33556,Artichoke Soup,snack,0,0,0,1,0
33558,Roast Chicken Noodle Soup with Chrysanthemum,snack,0,0,0,0,0
33559,Sugar Cream Pie II,snack,0,1,0,1,0
33560,Double-Chocolate Swirl Pound Cake,snack,0,0,0,1,0
33561,Tomato tadka dal (Indian style lentil soup),snack,0,1,0,1,0
33562,Dark Chocolate Cherry Brownie Parfaits,snack,1,1,1,1,1
33563,Ice Cream with Raspberry Sauce and Chocolate,snack,0,1,0,1,0
33565,German Chocolate Pecan Pie,snack,0,0,0,1,0
33567,Chicken Rasam or Indian Style Chicken Soup,snack,0,0,0,0,0
33568,Parisian Macarons,snack,0,0,1,1,0
33569,Whipped Frosting,snack,0,0,1,1,0
33570,Double Strawberry-Chocolate Chip Sundaes,snack,0,1,0,1,0
33571,Kentucky Butter Cake,snack,0,0,0,1,0
33572,Chocolate-Mint Pudding Cakes,snack,0,0,0,1,0
33573,Thai Coconut Lime Soup,snack,0,0,0,1,0
33575,Beef Stew with Turnips (Beef Bourguignonne),snack,0,0,0,0,0
33576,Peach Cheesecake with Gingersnap Crust,snack,0,0,0,1,0
33577,Spicy Mulligatawny,snack,0,0,0,0,0
33578,Pork And Hominy Soup,snack,0,0,0,0,0
33579,Mini Apple Pies,snack,0,1,0,1,0
33580,Spiced Pumpkin Pie with Hazelnut Praline,snack,0,0,0,1,0
33581,Stuffed Cherries Dipped in Chocolate,snack,0,1,0,1,0
33583,Lemon Polenta Cake with Winter Fruit Compote,snack,0,0,0,1,0
33584,Mexican Tomato Soup with Corn Dumplings,snack,0,1,0,1,0
33585,Curried Lentil Soup with Yogurt and Cilantro,snack,0,0,0,1,0
33587,Fresh Peach Pie,snack,0,0,0,1,0
33589,"Almond, Apricot, and Cherry Tart",snack,0,0,0,1,0
33590,Apple Pudding,snack,0,0,0,1,0
33591,Lime Granita with Candied Mint Leaves and Creme Frau00eeche,snack,0,0,0,1,0
33595,Apples Baked in Phyllo with Pear-and-Pecan Filling,snack,0,0,0,1,0
33596,Candied Ginger-Citrus Cookies,snack,0,0,0,1,0
33598,Thai Coconut Milk Soup with Prawns,snack,0,1,0,1,0
33599,Shaker Lemon Pie,snack,0,0,1,1,0
33600,Roasted Red Pepper Soup With Pesto Croutons,snack,0,0,0,1,0
33601,Endive Chowder,snack,0,0,0,1,0
33602,Creamy Cauliflower Soup with Greens,snack,1,1,1,1,1
33604,Coconut Cornflake Fried Ice Cream,snack,0,0,0,1,0
33605,Applesauce-Raisin Cake with Caramel Icing,snack,0,1,0,1,0
33606,Vegan Chinese Hot and Sour Soup with Tofu and Peanuts,snack,1,1,1,1,1
33607,Apple-Raspberry Pie,snack,0,0,0,1,0
33608,Almond Brittle,snack,0,1,0,1,0
33610,Chocolate-Cream Pie,snack,0,0,0,1,0
33611,Raspberry Crumb Squares,snack,0,1,0,1,0
33612,Boozy Cherry Clafoutis for Bastille Day,snack,0,0,0,1,0
33613,Chocolate Meringue Pie,snack,0,0,0,1,0
33614,Peach Limeade Granita,snack,0,0,0,0,1
33617,Grapefruit-Poppy Seed Loaf,snack,0,0,0,1,0
33618,Caramelized Fig Ice Cream,snack,0,1,0,1,0
33619,The Best Chocolate Chip Cookies Ever,snack,0,0,0,1,0
33621,Classic Peach Pie,snack,0,0,0,0,0
33622,Blackberry Upside-Down Cake,snack,0,0,0,1,0
33623,Mulled Cranberry Cider,snack,1,1,1,1,1
33624,Thai Hot and Sour Chicken Soup,snack,0,0,0,0,1
33625,Cream of Broccoli,snack,0,0,0,1,0
33627,Stained Glass Cookies,snack,0,1,0,1,0
33628,Hoosier Mama's Sugar Cream Pie,snack,0,1,0,1,0
33629,Nectarine-Pecan Cookie Tarts,snack,0,0,0,1,0
33631,Chocolate Peppermint Cookies,snack,0,0,0,1,0
33632,Italian Meringue Hazelnut Macarons with Chocolate Hazelnut Spread,snack,0,0,0,1,0
33633,Perfect Creme Brulee,snack,0,0,0,1,0
33635,Velvety Chocolate Pudding,snack,0,0,0,1,0
33636,"Italian Sausage, Spinach & Tortellini Tomato Soup",snack,0,0,0,0,0
33637,Dark Chocolate Soufflu00e9,snack,0,0,0,1,0
33638,Raspberry Macarons,snack,0,0,0,1,0
33639,Watercress-Cauliflower Soup,snack,0,0,0,1,0
33640,Cranberry-White Chocolate Cookies,snack,0,0,0,1,0
33641,Thai Coconut Chicken Soup (Tom Kha Gai),snack,0,0,0,1,1
33642,Caramelized Onion Chicken Soup,snack,0,0,0,0,0
33643,Lemon Drop Squares,snack,0,1,0,1,0
33644,Italian Wedding Soup with Escarole,snack,0,0,0,1,0
33645,Chewy Peanut Butter Cookies with Chocolate Candied Bacon,snack,0,0,0,1,0
33646,Blackberry Buttermilk Panna Cottas with Blackberry Compote,snack,0,1,0,1,0
33647,Chocolate Souffleu0301 with White Chocolate Mousse,snack,0,0,0,1,0
33648,Cookies and Cream Peanut Butter Cookies,snack,0,0,0,1,0
33649,Cinnamon Crepes with Peaches and Cream Cheese,snack,0,0,0,1,0
33651,Mexican Albondigas Soup,snack,0,0,0,0,0
33652,Zucchini-Buttermilk Soup with Watercress Pesto,snack,0,0,0,1,0
33654,Lemon-Almond Tarts,snack,0,0,0,1,0
33655,Spiced Vegetable Soup With Lentils And Roasted Chilli,snack,0,1,0,1,0
33656,Chocolate Candy Cane Cookies,snack,1,1,1,1,1
33657,Chilled Zucchini Soup with Fresh Vegetable Salsa,snack,0,0,0,1,0
33658,Cream Puffs with Ice Cream and Caramel,snack,0,0,0,1,0
33659,Tomatillo Soup with Avocado and Lime,snack,0,0,0,1,0
33660,Classic Italian Dessert Tiramisu Cake,snack,0,0,0,1,0
33661,Double Chocolate Snickers Chunk Cookies,snack,0,0,0,1,0
33663,Chocolate Brownie Torte with White Chocolate Mousse and Caramelized Bananas,snack,0,0,0,1,0
33664,"Chicken, White Bean and Green Chile Corn Chowder",snack,0,0,0,1,0
33665,Peanut Butter Cupcakes with a Marshmallow Swirl,snack,0,0,0,1,0
33667,Thai Pumpkin Corn Soup,snack,0,1,0,1,0
33668,Custard Pie,snack,0,0,0,1,0
33669,Peaches and Cream Bru00fblu00e9e,snack,0,0,0,1,0
33670,Brown Butter Raspberry Tart,snack,0,0,0,1,0
33671,Nojito,snack,1,1,1,1,1
33673,The Billionaire Cocktail,snack,1,1,1,1,1
33675,Mascarpone Cheesecake with Candied Pecans and Dulce de Leche Sauce,snack,0,0,0,1,0
33676,Chocolate Bruschetta,snack,1,1,1,1,1
33677,Pesto Minestrone,snack,0,1,0,1,0
33678,Cherry-Almond Crisp,snack,0,1,0,1,0
33680,Meyer Lemon Buttermilk Pudding Cake with Fresh Berries,snack,0,0,0,1,0
33681,Creu0302pe Suzette,snack,0,0,0,0,0
33682,Crockpot Chicken Tortilla Soup,snack,0,0,0,0,0
33683,Lettuce Soup,snack,0,0,0,1,0
33684,Thai Peanut Chicken and Ramen Noodle Soup,snack,0,0,0,1,1
33685,Grilled Pineapple with Coconut Sorbet,snack,0,0,0,0,1
33686,Dark Chocolate with Golden Raisins and Toasted Almonds,snack,1,1,1,1,1
33687,Pumpkin Cheesecake with Glazed Hazelnuts,snack,0,0,0,1,0
33690,White Chocolate Mocha,snack,0,1,0,1,0
33691,Mocha-Dark Chocolate Chunk Brownies,snack,0,0,0,1,0
33692,Apple French Onion Soup,snack,0,0,0,1,0
33693,Buttered Rum Pound Cake with Bananas Foster Sauce,snack,0,0,0,1,0
33694,Minted Watermelon Granita,snack,1,1,1,1,1
33695,Fig & Almond Biscotti,snack,0,0,1,1,0
33697,Chocolate Coffee Tarte Tropezienne,snack,0,0,0,1,0
33698,Velvety Squash Soup,snack,0,0,0,1,0
33699,Crockpot Chana Dal with Spinach Soup,snack,0,0,0,1,0
33700,MAKKAN PEDA - A DELICIOUS DIWALI SWEETS,snack,1,1,1,1,1
33702,"Italian White Bean, Spinach and Beef Soup",snack,0,0,0,1,0
33703,Coconut-Almond Toffee Bowl,snack,0,1,0,1,0
33704,Toasted Coconut Sables,snack,0,0,0,1,0
33705,Fresh Plum Lattice Pie,snack,0,1,0,1,0
33706,Italian Rainbow Cookies (Seven-Layer Cookies),snack,0,0,0,1,0
33707,Spicy Autumn Crisp,snack,0,0,0,1,0
33709,Mini-Tarts,snack,0,0,0,1,0
33710,Caramel-Apple Crumb Pie,snack,0,0,0,1,0
33711,Apricot-Thyme Galette,snack,0,1,0,1,0
33712,Dark Chocolate Madeleines,snack,0,0,0,1,0
33713,Cider and Spice Bag,snack,1,1,1,1,1
33714,Creamy Truffle-Scented White Bean Soup,snack,1,1,1,1,1
33715,French apple tart with calvados and Chantilly cream,snack,0,0,0,1,0
33717,S'mores Nutella Crepes,snack,0,0,0,1,0
33718,Shrimp and Egg Flower Soup,snack,0,0,0,0,0
33719,Chilled Cucumber Soup with Roasted Baby Beets,snack,0,0,0,1,0
33720,Pumpkin Bourbon Shakes,snack,0,1,0,1,0
33721,Mini Berry Pies,snack,0,0,1,1,0
33722,Peanut Butter-Chocolate Cookies,snack,0,0,0,1,0
33724,Crisp Topping,snack,0,1,0,1,0
33725,Fresh Orange Wedding Cake,snack,0,1,0,1,0
33726,Vegetarian Tortilla Soup,snack,0,1,0,1,0
33727,Nectarine-Blueberry Cake,snack,0,0,0,1,0
33728,Pear Blueberry Vanilla Clafoutis,snack,0,0,1,1,0
33729,Passion Potion,snack,0,0,0,0,1
33734,Orange-Basil Cooler,snack,1,1,1,1,1
33735,Summer Minestrone With Pesto,snack,0,0,0,0,0
33736,Sparkling Cranberry Tea Cocktails,snack,1,1,1,1,1
33737,Spicy Southwest Turkey and Four Bean Soup,snack,0,0,0,1,0
33741,French Onion Soup with Port Wine,snack,0,0,0,1,0
33742,Italian Chicken Sausage and Artichoke Soup,snack,0,0,0,1,0
33743,Fruit in Lemon-Verbena Syrup,snack,0,0,0,0,0
33744,Lemon French Macarons,snack,0,0,0,1,0
33745,Cucumber-Dill Soup,snack,0,0,0,1,0
33746,Key Lime Tart,snack,0,0,0,1,0
33747,Brownie Chunk and Chocolate Chip Cookies,snack,0,0,0,1,0
33750,Brownie-Ice Cream Sandwich,snack,0,0,0,1,0
33751,Spicy Mexican Hot Chocolate Semifreddo,snack,0,0,0,1,0
33752,Chilled Pea Broth with Lemon Cream,snack,0,1,0,1,0
33753,Grilled Vegetable Gazpacho,snack,0,0,0,0,0
33754,Fruit Spritzers,snack,1,1,1,1,1
33755,Apple Rye Punch,snack,1,1,1,1,1
33756,Turnip Greens Stew,snack,0,0,0,0,0
33757,Turnip Greens Stew,dinner,0,0,0,0,0
33758,Pumpkin Pie Bru00fblu00e9e,snack,0,0,0,1,0
33760,Ancho Chile Pumpkin Pie,snack,0,0,0,1,0
33761,Blueberry Galette with Lemon Ice Cream,snack,0,0,0,1,0
33762,Blueberry-Almond Cobbler,snack,0,1,0,1,0
33763,Pizzelle u2013 Italian Waffle Cookies,snack,0,0,0,1,0
33766,Coconut-Macaroon Sundaes,snack,0,0,0,1,0
33767,Shaker Split Pea Soup,snack,0,0,0,0,0
33768,Classic Cheesy Chicken and Rice Soup,snack,0,0,0,1,0
33769,Sicilian Sausage Soup,snack,0,0,0,1,0
33770,Pistachio Crisps with Mascarpone Cheese and Grape Compote,snack,0,1,0,1,0
33771,"Peanut, Caramel, and Chocolate Tart",snack,0,1,0,1,0
33772,Sweet and Spicy Soup with Black-Eyed Peas and Sweet Potato,snack,1,1,1,1,1
33774,Mexican White Queso Soup,snack,0,0,0,1,0
33775,Cornmeal Piu00f1on Shortcakes with Berries and Lime Cream,snack,0,0,0,1,0
33776,Berry Delite Bread Pudding,snack,0,0,0,1,0
33777,Cranberry Ice,snack,1,1,1,1,1
33779,Apricot Cobbler with Custard Sauce,snack,1,1,1,1,1
33780,White Chocolate And Raspberry Brioche Bites,snack,0,1,0,1,0
33781,Ice Cream Sticky Buns,snack,0,1,0,1,0
33782,Roast Chicken and Vegetable Soup,snack,0,0,0,0,0
33783,Washington Walnut Pie,snack,0,0,1,1,0
33784,Lime Basil Sorbet,snack,1,1,1,1,1
33785,Marinated Strawberries with Mango Sorbet,snack,1,1,1,1,1
33786,Indian Lentil Soup (Dal Shorva),snack,0,0,0,0,0
33787,THAI CHICKEN NOODLE SOUP,snack,0,0,0,1,1
33788,Chocolate Chip Oatmeal Cookie Sandwiches,snack,0,0,0,1,0
33789,Strawberry Sponge Pudding,snack,0,0,0,1,0
33790,Meyer Lemon-Rosemary Spritzer,snack,1,1,1,1,1
33791,Brown Sugar Cheesecake with Cranberry Compote,snack,0,0,0,1,0
33792,Pear and Cranberry Crisp,snack,0,0,0,1,0
33794,River House She-crab Soup,snack,0,0,0,1,0
33795,Peach Bru00fblu00e9e with Honey Creme Anglaise,snack,0,1,0,1,0
33796,Caramelized Pineapple Sundaes with Chocolate-Coconut Sauce,snack,0,0,0,1,0
33797,Vanilla-Buttermilk Tarts,snack,0,0,0,1,0
33798,Almond Croissants,snack,0,0,0,1,0
33799,Hot Chocolate,snack,0,1,0,1,0
33800,Tuscan Tortellini Soup,snack,0,0,0,1,0
33801,Chai (Indian Tea),snack,0,0,0,1,0
33802,Cream of Tomato Soup with Roasted Italian Chickpea Croutons,snack,0,0,0,0,1
33803,Cookies and Cream Cupcakes,snack,0,0,0,1,0
33805,White Grape-and-Orange Cooler,snack,1,1,1,1,1
33806,Maple-Walnut Cranberry Pie,snack,0,0,0,1,0
33807,No Bake Peanut Butter Su2019mores Squares,snack,0,0,0,1,0
33808,Steamed Pudding with Lemon Sauce,snack,0,0,0,1,0
33809,Puff Pastry Pinwheels with Candied Fruit,snack,0,0,0,1,0
33810,Coconut Cookies with Lemon Curd and Raspberries,snack,0,0,0,1,0
33811,Grano and Chickpea Soup with Parmesan-Herb Topping,snack,0,1,0,1,0
33812,Pork Stew with Chickpeas and Sweet Potatoes,snack,0,0,0,1,0
33813,Coconut-Crusted Polenta Cakes with Triple Berry Sauce,snack,0,0,0,1,0
33814,Sundae Brownies,snack,0,0,0,1,0
33815,Triple Chocolate Espresso Biscotti,snack,0,0,0,1,0
33816,Peppermint Patty Sheet Cake,snack,0,1,0,1,0
33820,Kentucky Spiced Stack Cake,snack,0,0,0,1,0
33822,Pineapple-Coconut Upsidedown Cake,snack,0,0,0,1,0
33823,Banana-Peach Shake,snack,0,0,0,1,0
33824,Crock Pot Picante Chicken and Black Bean Soup,snack,0,0,0,1,0
33825,New England Potato Soup,snack,0,0,0,1,0
33826,Chocolate-Banana Snack Cake,snack,0,0,0,1,0
33827,Lemon-Blackberry Parfait,snack,0,1,0,1,0
33828,Scharfe Huu0308hner - Nudel Suppe,snack,0,1,0,1,0
33829,Grappa Semifreddo with Espresso Sauce,snack,0,0,0,1,0
33830,Apple Crumble and Vanilla Ice Cream,snack,0,0,0,1,0
33831,Salty Hazelnut Brittle,snack,1,1,1,1,1
33832,Eggplant Parmesan Soup,snack,0,0,0,1,0
33833,Olive Garden Pasta e Fagioli Copycat,snack,1,1,1,1,1
33834,Stormy Black Bean Soup,snack,1,1,1,1,1
33835,Bobby Spatucci's Sicilian Wedding Soup,snack,0,0,0,1,0
33836,White Bean-and-Collard Soup,snack,0,0,0,0,0
33837,Apple-Cherry Cobbler,snack,0,0,0,1,0
33838,Don't Mess with Tradition French Onion Soup,snack,0,0,0,1,0
33839,Frozen Tiramisu,snack,0,1,0,1,0
33840,Fudgy Cream Cheese Brownies,snack,0,0,0,1,0
33841,Thai Chicken Soup With Coconut and Lime,snack,0,0,0,1,1
33842,Blueberry Pie with Cornmeal Crust and Lemon Cream,snack,0,1,0,1,0
33843,Latticed Peach Pie,snack,0,0,0,1,0
33844,Tuscan White Bean Soup with Italian Sausage,snack,0,0,0,0,0
33846,Sticky Toffee Trifle with Cranberries,snack,0,1,0,1,0
33847,Roasted Pineapple Shortcakes with Cinnamon Whipped Cream,snack,0,1,0,1,0
33848,Peanut Butter Buckeyes,snack,0,1,0,1,0
33849,Coffee Frosting,snack,0,1,0,1,0
33850,Black Bean-Tomato Soup with Cilantro-Lime Cream,snack,0,0,0,1,0
33851,Tortilla Chipotle Chicken Soup,snack,0,0,0,0,0
33852,Tiramisu Angel Torte,snack,0,1,0,1,0
33854,Paradiesische Fischsuppe,snack,1,1,1,1,1
33855,Triple-Fruit Shortcakes,snack,0,0,0,1,0
33856,4th of July Star Cupcakes,snack,0,0,1,1,0
33857,Natillas,snack,0,0,0,1,0
33858,Quick and Easy Chinese Hot and Sour Soup,snack,0,0,0,0,0
33859,Basic Vegetable Stock,snack,1,1,1,1,1
33860,Apple-Cherry Cobbler with Pinwheel Biscuits,snack,0,0,0,1,0
33861,Blue-Ribbon Apple Pie,snack,0,0,1,1,0
33862,Rustic Pear Tarts with Creme Frau00eeche,snack,0,0,1,1,0
33863,Caterpillar Cake,snack,1,1,1,1,1
33864,Rhubarb Compote,snack,1,1,1,1,1
33865,May Day Pie,snack,0,0,0,1,0
33867,Chicken Tortilla Soup I,snack,0,0,0,1,0
33868,Cherry Limeade Slush,snack,1,1,1,1,1
33869,Chocolate-Walnut Pie,snack,0,0,0,1,0
33870,Strawberry Rhubarb Sauce,snack,1,1,1,1,1
33871,Vermont Apple Pie,snack,0,0,0,1,0
33872,"Roasted Pumpkin, Sesame & Coconut bisque",snack,0,1,0,1,0
33873,Creamy Italian Sausage and Potato Soup,snack,0,0,0,1,0
33874,Caramel-Pecan Bu00fbche de Nou00ebl,snack,0,0,0,1,0
33877,White Chocolate-Peppermint Jumbles,snack,1,1,1,1,1
33879,Oat-Crusted Pecan Pie with Fresh Cranberry Sauce,snack,0,0,0,1,0
33880,Southern Style Pecan Pie & Two New Food Shows On Ovation TV,snack,0,0,0,1,0
33881,"Chocolate, Fruit, and Nut Clusters",snack,0,1,0,1,0
33883,Individual Baked Alaskas,snack,0,0,0,1,0
33884,Peanut Butter Frosting,snack,0,1,0,1,0
33885,Cheesecake Bars,snack,0,0,0,1,0
33886,Italian Strawberry Shortcake,snack,1,1,1,1,1
33887,Espresso Brownie Cake,snack,0,0,0,1,0
33888,Shanghai Steamed Soup Dumplings (Xiaolongbao),snack,0,0,0,0,0
33889,Bourbon Bread Pudding with Caramel Sauce,snack,0,0,0,1,0
33890,Wonton Soup with Bok Choy,snack,0,0,0,0,0
33892,Italian Easter Bread Cookies,snack,0,0,0,1,0
33893,Hazelnut Creme Bruu0302leu0301e Tart,snack,0,0,0,1,0
33894,Chinese Chicken Stock,snack,0,0,0,0,0
33896,Cookies and Cream Double Stuf Macarons,snack,0,0,0,1,0
33897,Sparkling Pear and Cranberry Cocktail,snack,1,1,1,1,1
33898,Sardinian Longevity Minestrone,snack,0,0,0,0,1
33899,Scarlet Brownies!,snack,0,1,0,1,0
33900,Choco Coco French Macarons,snack,0,0,0,1,0
33901,Grandma's Blackberry Pie,snack,0,0,0,1,0
33902,Strawberry Mint Ice Cream,snack,0,0,0,1,0
33903,Brandy-Vanilla Cheesecake Dip,snack,0,1,0,1,0
33904,Crockpot French Onion Soup with Cheesy French Toast.,snack,0,0,0,1,0
33906,Vegetable Egg-Drop Soup,snack,0,0,0,0,0
33907,Spicy Mexican Tortilla Soup,snack,1,1,1,1,1
33908,Chipotle Chorizo Corn Chowder with Fried Corn and Avocado Salsa,snack,0,0,0,1,0
33909,Lemon-Scented Coconut Macaroon Bars,snack,0,0,0,1,0
33911,Chicken and Pasta Soup,snack,0,0,0,0,0
33912,Split Pea-Squash Stew with Basil and Serrano,snack,0,0,0,1,0
33913,Fresh Grape Tarts,snack,0,1,0,1,0
33914,Pretzel Bottomed Banana Bread Cupcakes with Chocolate Peanut Butter Frosting,snack,0,0,0,1,0
33916,Pumpkin Ginger Rice Pudding,snack,0,0,0,1,0
33917,Double Chocolate Bundt Cake,snack,0,0,0,1,0
33918,Easy Apple Tart With Ol' South Custard,snack,1,1,1,1,1
33919,Summer-Garden Gazpacho,snack,0,0,0,0,1
33920,Pear Crisp with Oat Streusel Topping,snack,0,1,0,1,0
33921,Thai Coconut Sriracha Soup,snack,0,0,0,1,1
33922,German Chocolate Bundt Cake,snack,0,0,0,1,0
33923,Tropical Citrus Compote,snack,0,0,0,0,1
33924,Tropical Citrus Compote,dinner,0,0,0,0,1
33926,Tom Yum - Thai Soup,snack,0,0,0,0,0
33927,Clementine Granita,snack,0,0,0,0,1
33928,Salmon Chowder with Chives,snack,0,0,0,1,0
33929,Puff Pastry Eggs,snack,1,1,1,1,1
33930,Cinnamon Swirl Cake,snack,0,0,0,1,0
33931,Peanut Butter Fudge,snack,0,1,0,1,0
33933,Meyer Lemon Pastry,snack,0,0,0,1,0
33934,Mexican Potato Beer Cheese Soup with Poblano Crema,snack,0,0,0,1,0
33935,Chinese Chicken Soup,snack,0,0,0,0,0
33936,Roasted Apricot-Vanilla Paletas,snack,1,1,1,1,1
33938,Pear and Sparkling Cider Cocktails,snack,0,0,0,0,1
33939,Italian Sausage Soup with White Beans and Spinach,snack,0,0,0,1,0
33940,Chocolate Dipped Peanut Butter Meringue Cookies,snack,0,0,0,1,0
33941,Mexican Cheese Soup,snack,0,0,0,1,0
33943,Roasted Rhubarb Tarts with Strawberry Sauce,snack,0,1,0,1,0
33945,Yellow Tomato Gazpacho,snack,0,0,0,0,1
33946,Chocolate Cake S'mores Cookies,snack,0,0,0,1,0
33947,Apple Cider Sipper,snack,1,1,1,1,1
33948,French Chocolate Macarons with Chocolate Ganache,snack,0,0,0,1,0
33949,Ice Cream with Strawberry Sauce,snack,0,1,0,1,0
33950,Peach and Plum Crisp,snack,0,0,0,1,0
33951,Mexican Chicken Lime Soup,snack,0,0,0,0,0
33952,Lemon-Lime Cream Tart,snack,0,0,0,1,0
33953,Tropical Fruit with Ginger Syrup,snack,0,0,0,0,1
33954,Strawberry Squares,snack,0,0,0,1,0
33955,Chocolate Chip Cookie Dough Macarons,snack,0,0,0,1,0
33956,Provenu00e7al Soupe au Pistou,snack,0,0,0,0,1
33958,Cauliflower and Red-Pepper Chowder,snack,0,0,0,1,0
33959,Ricotta Cheesecake,snack,0,0,0,1,0
33960,Slow Cooker Double French Onion Soup,snack,0,0,0,1,0
