user_id,meal_id,ratings,meal_type
1127,32342,10,snack
1128,32342,10,snack
1130,32342,10,snack
1134,32342,6,snack
1137,32342,6,snack
1140,32342,9,snack
1142,32342,10,snack
1143,32342,4,snack
1145,32342,10,snack
1153,32342,8,snack
1187,32342,5,snack
1190,32342,8,snack
1198,32342,7,snack
1216,32342,4,snack
1218,32342,7,snack
1220,32342,4,snack
1223,32342,4,snack
1240,32342,4,snack
1242,32342,6,snack
1254,32342,5,snack
1255,32342,10,snack
1258,32342,8,snack
1264,32342,7,snack
1266,32342,9,snack
1278,32342,9,snack
1281,32342,8,snack
1287,32342,10,snack
1296,32342,5,snack
1309,32342,5,snack
1310,32342,7,snack
1322,32342,4,snack
1327,32342,10,snack
1333,32342,5,snack
1334,32342,7,snack
1362,32342,9,snack
1385,32342,9,snack
1401,32342,5,snack
1409,32342,7,snack
1412,32342,6,snack
1415,32342,4,snack
1416,32342,5,snack
1417,32342,7,snack
1418,32342,5,snack
1424,32342,10,snack
1431,32342,4,snack
1432,32342,7,snack
1464,32342,8,snack
1468,32342,7,snack
1470,32342,4,snack
1487,32342,9,snack
1494,32342,6,snack
1503,32342,9,snack
1512,32342,10,snack
1514,32342,8,snack
1515,32342,7,snack
1520,32342,9,snack
1528,32342,10,snack
1544,32342,6,snack
1549,32342,9,snack
1559,32342,5,snack
1562,32342,4,snack
1563,32342,4,snack
1565,32342,4,snack
1568,32342,5,snack
1569,32342,9,snack
1574,32342,4,snack
1579,32342,6,snack
1595,32342,7,snack
1607,32342,6,snack
1609,32342,6,snack
1612,32342,6,snack
1614,32342,10,snack
1622,32342,4,snack
1624,32342,6,snack
1627,32342,4,snack
1643,32342,6,snack
1645,32342,8,snack
1648,32342,6,snack
1656,32342,6,snack
1659,32342,8,snack
1666,32342,8,snack
1687,32342,8,snack
1698,32342,5,snack
1705,32342,10,snack
1711,32342,10,snack
1732,32342,5,snack
1739,32342,7,snack
1745,32342,10,snack
1750,32342,8,snack
1765,32342,8,snack
1769,32342,9,snack
1778,32342,9,snack
1782,32342,8,snack
1784,32342,8,snack
1789,32342,6,snack
1800,32342,6,snack
1805,32342,9,snack
1814,32342,4,snack
1818,32342,10,snack
1819,32342,4,snack
1822,32342,8,snack
1835,32342,7,snack
1841,32342,9,snack
1844,32342,8,snack
1846,32342,4,snack
1859,32342,8,snack
1862,32342,8,snack
1865,32342,4,snack
1867,32342,7,snack
1876,32342,8,snack
1877,32342,6,snack
1881,32342,5,snack
1902,32342,7,snack
1903,32342,9,snack
1908,32342,4,snack
1913,32342,10,snack
1921,32342,6,snack
1926,32342,7,snack
1932,32342,10,snack
1938,32342,8,snack
1942,32342,5,snack
1946,32342,9,snack
1950,32342,5,snack
1953,32342,6,snack
1960,32342,9,snack
1988,32342,10,snack
1992,32342,9,snack
1993,32342,10,snack
1997,32342,7,snack
2001,32342,7,snack
2011,32342,9,snack
2024,32342,9,snack
2033,32342,7,snack
2057,32342,4,snack
2077,32342,7,snack
2093,32342,9,snack
2095,32342,4,snack
2111,32342,5,snack
2113,32342,5,snack
2119,32342,9,snack
2148,32342,6,snack
2150,32342,10,snack
2155,32342,10,snack
2162,32342,10,snack
2164,32342,10,snack
2168,32342,9,snack
2170,32342,10,snack
2174,32342,9,snack
2185,32342,9,snack
2195,32342,6,snack
2225,32342,8,snack
2239,32342,4,snack
2253,32342,9,snack
2258,32342,8,snack
2263,32342,6,snack
2269,32342,10,snack
2275,32342,5,snack
2278,32342,8,snack
2285,32342,9,snack
2290,32342,4,snack
2294,32342,7,snack
2295,32342,10,snack
2324,32342,9,snack
2330,32342,7,snack
2346,32342,10,snack
2356,32342,5,snack
2357,32342,8,snack
2361,32342,4,snack
2367,32342,10,snack
2378,32342,10,snack
2380,32342,5,snack
2394,32342,4,snack
2395,32342,5,snack
2396,32342,9,snack
2397,32342,6,snack
2406,32342,9,snack
2409,32342,10,snack
2424,32342,7,snack
2431,32342,5,snack
2433,32342,8,snack
2434,32342,9,snack
2435,32342,5,snack
2441,32342,4,snack
2463,32342,4,snack
2468,32342,6,snack
2469,32342,6,snack
2479,32342,5,snack
2489,32342,6,snack
2491,32342,5,snack
2496,32342,10,snack
2499,32342,9,snack
2510,32342,9,snack
2522,32342,8,snack
2526,32342,10,snack
2527,32342,5,snack
2565,32342,6,snack
2573,32342,4,snack
2584,32342,4,snack
2591,32342,7,snack
2601,32342,5,snack
2605,32342,7,snack
2608,32342,5,snack
2613,32342,8,snack
2617,32342,7,snack
2620,32342,8,snack
2634,32342,8,snack
2635,32342,6,snack
2656,32342,6,snack
2669,32342,8,snack
2671,32342,4,snack
2672,32342,8,snack
2674,32342,4,snack
2679,32342,10,snack
2680,32342,7,snack
2685,32342,8,snack
2687,32342,5,snack
2690,32342,4,snack
2693,32342,7,snack
2696,32342,10,snack
2699,32342,4,snack
2703,32342,4,snack
2707,32342,5,snack
2709,32342,5,snack
2724,32342,10,snack
2725,32342,6,snack
2734,32342,10,snack
2735,32342,8,snack
2756,32342,9,snack
2766,32342,4,snack
2774,32342,9,snack
2783,32342,6,snack
2800,32342,10,snack
2809,32342,4,snack
2821,32342,6,snack
2830,32342,10,snack
2840,32342,7,snack
2842,32342,4,snack
2843,32342,5,snack
2869,32342,9,snack
2882,32342,6,snack
2921,32342,7,snack
2928,32342,7,snack
2932,32342,7,snack
2935,32342,6,snack
2941,32342,10,snack
2946,32342,4,snack
2951,32342,6,snack
2953,32342,10,snack
2959,32342,6,snack
2962,32342,4,snack
2965,32342,10,snack
2968,32342,6,snack
2981,32342,9,snack
5,30847,9,snack
10,30847,8,snack
11,30847,10,snack
16,30847,10,snack
17,30847,6,snack
34,30847,6,snack
35,30847,10,snack
39,30847,9,snack
42,30847,10,snack
46,30847,7,snack
49,30847,10,snack
51,30847,6,snack
55,30847,5,snack
61,30847,8,snack
64,30847,4,snack
73,30847,5,snack
76,30847,5,snack
78,30847,9,snack
79,30847,8,snack
84,30847,10,snack
101,30847,8,snack
114,30847,7,snack
117,30847,9,snack
180,30847,7,snack
190,30847,10,snack
193,30847,9,snack
194,30847,8,snack
195,30847,5,snack
198,30847,4,snack
219,30847,7,snack
220,30847,9,snack
232,30847,8,snack
237,30847,9,snack
239,30847,8,snack
241,30847,4,snack
252,30847,10,snack
268,30847,7,snack
276,30847,9,snack
283,30847,10,snack
284,30847,5,snack
285,30847,8,snack
308,30847,7,snack
310,30847,6,snack
329,30847,6,snack
343,30847,6,snack
350,30847,8,snack
352,30847,5,snack
366,30847,8,snack
367,30847,6,snack
373,30847,9,snack
378,30847,6,snack
395,30847,9,snack
410,30847,5,snack
419,30847,10,snack
423,30847,8,snack
436,30847,6,snack
456,30847,5,snack
463,30847,5,snack
468,30847,9,snack
471,30847,4,snack
474,30847,5,snack
475,30847,4,snack
476,30847,10,snack
479,30847,4,snack
486,30847,6,snack
497,30847,6,snack
516,30847,7,snack
522,30847,8,snack
529,30847,6,snack
530,30847,6,snack
536,30847,4,snack
539,30847,7,snack
540,30847,9,snack
544,30847,8,snack
546,30847,4,snack
553,30847,6,snack
566,30847,5,snack
569,30847,9,snack
575,30847,9,snack
578,30847,7,snack
594,30847,4,snack
604,30847,8,snack
613,30847,6,snack
631,30847,9,snack
634,30847,10,snack
635,30847,9,snack
640,30847,9,snack
641,30847,7,snack
643,30847,5,snack
653,30847,5,snack
662,30847,5,snack
663,30847,8,snack
691,30847,6,snack
706,30847,7,snack
745,30847,6,snack
749,30847,8,snack
762,30847,8,snack
764,30847,4,snack
779,30847,6,snack
780,30847,7,snack
782,30847,6,snack
789,30847,6,snack
804,30847,8,snack
805,30847,4,snack
817,30847,5,snack
828,30847,4,snack
839,30847,9,snack
862,30847,10,snack
874,30847,9,snack
875,30847,4,snack
882,30847,7,snack
901,30847,9,snack
903,30847,7,snack
906,30847,7,snack
949,30847,8,snack
952,30847,8,snack
961,30847,5,snack
970,30847,6,snack
978,30847,8,snack
994,30847,10,snack
1002,30847,9,snack
1004,30847,6,snack
1005,30847,9,snack
1006,30847,9,snack
1014,30847,4,snack
1023,30847,6,snack
1042,30847,10,snack
1056,30847,7,snack
1063,30847,9,snack
1064,30847,7,snack
1077,30847,4,snack
1078,30847,7,snack
1085,30847,8,snack
1089,30847,4,snack
1092,30847,5,snack
1112,30847,9,snack
1114,30847,7,snack
1129,30847,7,snack
1135,30847,5,snack
1136,30847,5,snack
1146,30847,9,snack
1148,30847,5,snack
1150,30847,8,snack
1160,30847,4,snack
1163,30847,7,snack
1167,30847,7,snack
1168,30847,4,snack
1170,30847,10,snack
1174,30847,4,snack
1175,30847,5,snack
1176,30847,7,snack
1178,30847,10,snack
1183,30847,10,snack
1185,30847,8,snack
1193,30847,6,snack
1198,30847,5,snack
1199,30847,7,snack
1200,30847,10,snack
1204,30847,8,snack
1205,30847,4,snack
1207,30847,4,snack
1211,30847,10,snack
1237,30847,8,snack
1241,30847,7,snack
1248,30847,9,snack
1249,30847,10,snack
1265,30847,4,snack
1266,30847,5,snack
1269,30847,10,snack
1274,30847,10,snack
1285,30847,5,snack
1287,30847,6,snack
1304,30847,8,snack
1308,30847,8,snack
1314,30847,8,snack
1316,30847,7,snack
1320,30847,4,snack
1322,30847,9,snack
1326,30847,4,snack
1328,30847,4,snack
1342,30847,6,snack
1343,30847,8,snack
1348,30847,6,snack
1359,30847,7,snack
1367,30847,6,snack
1383,30847,9,snack
1387,30847,9,snack
1401,30847,5,snack
1406,30847,9,snack
1414,30847,7,snack
1420,30847,6,snack
1447,30847,6,snack
1454,30847,10,snack
1456,30847,5,snack
1457,30847,5,snack
1471,30847,4,snack
1473,30847,4,snack
1475,30847,6,snack
1491,30847,5,snack
1493,30847,4,snack
1503,30847,10,snack
1506,30847,9,snack
1508,30847,6,snack
1524,30847,4,snack
1528,30847,5,snack
1539,30847,10,snack
1540,30847,10,snack
1544,30847,4,snack
1565,30847,9,snack
1567,30847,8,snack
1575,30847,4,snack
1578,30847,7,snack
1582,30847,10,snack
1584,30847,10,snack
1606,30847,7,snack
1612,30847,7,snack
1623,30847,10,snack
1625,30847,9,snack
1635,30847,5,snack
1639,30847,7,snack
1651,30847,6,snack
1653,30847,4,snack
1656,30847,4,snack
1662,30847,9,snack
1669,30847,9,snack
1671,30847,8,snack
1674,30847,10,snack
1679,30847,4,snack
1689,30847,9,snack
1693,30847,9,snack
1701,30847,7,snack
1704,30847,10,snack
1705,30847,9,snack
1710,30847,8,snack
1735,30847,10,snack
1742,30847,9,snack
1754,30847,9,snack
1755,30847,9,snack
1772,30847,8,snack
1774,30847,6,snack
1777,30847,6,snack
1781,30847,6,snack
1786,30847,8,snack
1788,30847,10,snack
1800,30847,8,snack
1806,30847,6,snack
1820,30847,6,snack
1822,30847,8,snack
1835,30847,8,snack
1838,30847,10,snack
1840,30847,8,snack
1845,30847,8,snack
1848,30847,6,snack
1867,30847,5,snack
1870,30847,9,snack
1871,30847,4,snack
1897,30847,4,snack
1899,30847,7,snack
1910,30847,4,snack
1916,30847,8,snack
1917,30847,9,snack
1920,30847,5,snack
1937,30847,7,snack
1947,30847,9,snack
1975,30847,10,snack
1984,30847,10,snack
1985,30847,6,snack
1986,30847,10,snack
1992,30847,4,snack
2027,30847,10,snack
2028,30847,6,snack
2029,30847,4,snack
2037,30847,6,snack
2038,30847,6,snack
2048,30847,9,snack
2063,30847,4,snack
2068,30847,8,snack
2084,30847,6,snack
2103,30847,8,snack
2120,30847,6,snack
2122,30847,8,snack
2146,30847,8,snack
2147,30847,9,snack
2152,30847,6,snack
2154,30847,8,snack
2155,30847,9,snack
2164,30847,10,snack
2168,30847,4,snack
2170,30847,5,snack
2172,30847,8,snack
2175,30847,10,snack
2196,30847,4,snack
2203,30847,10,snack
2216,30847,5,snack
2220,30847,4,snack
2225,30847,4,snack
2254,30847,6,snack
2255,30847,9,snack
2258,30847,6,snack
2268,30847,8,snack
2276,30847,4,snack
2280,30847,7,snack
2282,30847,7,snack
2286,30847,6,snack
2292,30847,4,snack
2294,30847,4,snack
2306,30847,5,snack
2314,30847,4,snack
2315,30847,10,snack
2337,30847,10,snack
2340,30847,7,snack
2342,30847,8,snack
2343,30847,7,snack
2348,30847,4,snack
2354,30847,4,snack
2358,30847,10,snack
2363,30847,10,snack
2369,30847,4,snack
2381,30847,4,snack
2392,30847,9,snack
2400,30847,8,snack
2408,30847,4,snack
2411,30847,8,snack
2419,30847,7,snack
2430,30847,5,snack
2436,30847,10,snack
2443,30847,5,snack
2447,30847,8,snack
2464,30847,7,snack
2467,30847,5,snack
2484,30847,7,snack
2485,30847,6,snack
2487,30847,8,snack
2510,30847,9,snack
2511,30847,9,snack
2522,30847,8,snack
2524,30847,5,snack
2531,30847,10,snack
2537,30847,6,snack
2550,30847,10,snack
2554,30847,4,snack
2555,30847,4,snack
2556,30847,5,snack
2557,30847,9,snack
2558,30847,7,snack
2585,30847,7,snack
2589,30847,8,snack
2598,30847,4,snack
2605,30847,10,snack
2608,30847,5,snack
2631,30847,10,snack
2632,30847,5,snack
2635,30847,8,snack
2638,30847,9,snack
2640,30847,9,snack
2651,30847,7,snack
2653,30847,7,snack
2667,30847,8,snack
2674,30847,6,snack
2685,30847,10,snack
2686,30847,10,snack
2689,30847,8,snack
2691,30847,7,snack
2695,30847,10,snack
2715,30847,5,snack
2724,30847,8,snack
2750,30847,10,snack
2755,30847,10,snack
2758,30847,6,snack
2762,30847,10,snack
2769,30847,7,snack
2771,30847,10,snack
2772,30847,4,snack
2774,30847,4,snack
2785,30847,9,snack
2787,30847,9,snack
2789,30847,8,snack
2792,30847,9,snack
2802,30847,4,snack
2804,30847,7,snack
2807,30847,5,snack
2809,30847,7,snack
2820,30847,10,snack
2821,30847,9,snack
2826,30847,8,snack
2843,30847,5,snack
2851,30847,5,snack
2853,30847,9,snack
2863,30847,10,snack
2867,30847,10,snack
2871,30847,7,snack
2876,30847,6,snack
2877,30847,5,snack
2882,30847,6,snack
2890,30847,8,snack
2897,30847,4,snack
2912,30847,5,snack
2927,30847,8,snack
2932,30847,7,snack
2935,30847,5,snack
2940,30847,5,snack
2941,30847,10,snack
2943,30847,7,snack
2946,30847,9,snack
2955,30847,10,snack
2959,30847,6,snack
2962,30847,4,snack
2966,30847,8,snack
2983,30847,8,snack
5,35116,7,snack
12,35116,5,snack
19,35116,8,snack
25,35116,7,snack
28,35116,4,snack
30,35116,5,snack
73,35116,5,snack
91,35116,8,snack
116,35116,5,snack
120,35116,9,snack
121,35116,5,snack
123,35116,4,snack
127,35116,4,snack
131,35116,6,snack
172,35116,10,snack
174,35116,9,snack
185,35116,10,snack
187,35116,5,snack
205,35116,4,snack
207,35116,9,snack
212,35116,10,snack
225,35116,8,snack
245,35116,7,snack
260,35116,8,snack
262,35116,6,snack
267,35116,4,snack
271,35116,10,snack
277,35116,5,snack
278,35116,10,snack
290,35116,9,snack
301,35116,6,snack
309,35116,4,snack
310,35116,9,snack
315,35116,4,snack
323,35116,9,snack
334,35116,10,snack
339,35116,9,snack
340,35116,8,snack
358,35116,8,snack
361,35116,9,snack
363,35116,7,snack
364,35116,7,snack
368,35116,4,snack
369,35116,6,snack
371,35116,5,snack
378,35116,10,snack
381,35116,6,snack
387,35116,5,snack
391,35116,10,snack
406,35116,4,snack
408,35116,10,snack
417,35116,9,snack
419,35116,8,snack
436,35116,4,snack
439,35116,6,snack
440,35116,7,snack
445,35116,4,snack
448,35116,4,snack
460,35116,5,snack
469,35116,9,snack
471,35116,9,snack
473,35116,9,snack
474,35116,4,snack
475,35116,9,snack
479,35116,6,snack
481,35116,9,snack
485,35116,5,snack
493,35116,9,snack
496,35116,8,snack
498,35116,7,snack
500,35116,5,snack
505,35116,5,snack
507,35116,6,snack
509,35116,4,snack
510,35116,4,snack
521,35116,7,snack
528,35116,5,snack
530,35116,8,snack
544,35116,8,snack
554,35116,9,snack
557,35116,4,snack
560,35116,10,snack
585,35116,10,snack
591,35116,4,snack
592,35116,7,snack
593,35116,4,snack
620,35116,8,snack
621,35116,7,snack
625,35116,9,snack
627,35116,9,snack
633,35116,5,snack
634,35116,8,snack
643,35116,9,snack
647,35116,9,snack
650,35116,10,snack
652,35116,10,snack
655,35116,7,snack
659,35116,6,snack
665,35116,8,snack
667,35116,5,snack
672,35116,8,snack
676,35116,10,snack
682,35116,8,snack
690,35116,6,snack
705,35116,5,snack
707,35116,9,snack
708,35116,8,snack
713,35116,6,snack
715,35116,10,snack
719,35116,6,snack
720,35116,8,snack
729,35116,6,snack
737,35116,7,snack
738,35116,10,snack
749,35116,6,snack
751,35116,6,snack
757,35116,6,snack
760,35116,10,snack
768,35116,5,snack
773,35116,6,snack
777,35116,9,snack
809,35116,7,snack
812,35116,8,snack
824,35116,10,snack
842,35116,7,snack
844,35116,5,snack
847,35116,10,snack
848,35116,4,snack
863,35116,7,snack
864,35116,9,snack
894,35116,8,snack
896,35116,7,snack
903,35116,10,snack
912,35116,7,snack
923,35116,6,snack
925,35116,6,snack
930,35116,4,snack
957,35116,9,snack
973,35116,10,snack
977,35116,7,snack
978,35116,7,snack
983,35116,7,snack
986,35116,10,snack
1001,35116,9,snack
1018,35116,5,snack
1019,35116,9,snack
1026,35116,4,snack
1043,35116,5,snack
1058,35116,10,snack
1073,35116,4,snack
1074,35116,4,snack
1075,35116,10,snack
1078,35116,9,snack
1091,35116,6,snack
1093,35116,10,snack
1094,35116,9,snack
1095,35116,8,snack
1098,35116,5,snack
1122,35116,5,snack
1129,35116,9,snack
1132,35116,4,snack
1139,35116,9,snack
1156,35116,8,snack
1159,35116,10,snack
1160,35116,5,snack
1163,35116,5,snack
1176,35116,10,snack
1186,35116,6,snack
1190,35116,5,snack
1201,35116,6,snack
1214,35116,8,snack
1217,35116,8,snack
1220,35116,8,snack
1221,35116,5,snack
1222,35116,9,snack
1223,35116,5,snack
1229,35116,7,snack
1234,35116,6,snack
1235,35116,4,snack
1237,35116,10,snack
1239,35116,9,snack
1248,35116,4,snack
1262,35116,5,snack
1281,35116,10,snack
1283,35116,5,snack
1287,35116,5,snack
1300,35116,5,snack
1314,35116,4,snack
1316,35116,9,snack
1323,35116,9,snack
1347,35116,6,snack
1374,35116,7,snack
1375,35116,10,snack
1377,35116,6,snack
1382,35116,10,snack
1390,35116,7,snack
1392,35116,4,snack
1393,35116,7,snack
1398,35116,5,snack
1401,35116,5,snack
1408,35116,10,snack
1415,35116,10,snack
1416,35116,8,snack
1417,35116,4,snack
1423,35116,7,snack
1427,35116,4,snack
1435,35116,5,snack
1446,35116,8,snack
1447,35116,8,snack
1453,35116,8,snack
1454,35116,4,snack
1455,35116,8,snack
1456,35116,5,snack
1461,35116,7,snack
1470,35116,9,snack
1472,35116,7,snack
1480,35116,8,snack
1484,35116,4,snack
1501,35116,8,snack
1505,35116,4,snack
1510,35116,9,snack
1512,35116,8,snack
1520,35116,4,snack
1523,35116,7,snack
1539,35116,9,snack
1542,35116,10,snack
1550,35116,10,snack
1553,35116,10,snack
1554,35116,5,snack
1556,35116,4,snack
1559,35116,7,snack
1561,35116,9,snack
1562,35116,10,snack
1563,35116,6,snack
1587,35116,10,snack
1590,35116,8,snack
1594,35116,6,snack
1606,35116,9,snack
1609,35116,6,snack
1611,35116,9,snack
1617,35116,6,snack
1641,35116,5,snack
1646,35116,6,snack
1652,35116,7,snack
1653,35116,8,snack
1674,35116,5,snack
1676,35116,7,snack
1679,35116,4,snack
1687,35116,5,snack
1691,35116,7,snack
1696,35116,10,snack
1699,35116,7,snack
1702,35116,8,snack
1713,35116,8,snack
1714,35116,9,snack
1734,35116,8,snack
1735,35116,5,snack
1740,35116,4,snack
1742,35116,6,snack
1746,35116,5,snack
1752,35116,8,snack
1782,35116,8,snack
1786,35116,5,snack
1787,35116,9,snack
1793,35116,6,snack
1809,35116,10,snack
1815,35116,4,snack
1816,35116,10,snack
1817,35116,4,snack
1824,35116,6,snack
1832,35116,9,snack
1842,35116,6,snack
1844,35116,6,snack
1851,35116,10,snack
1852,35116,8,snack
1858,35116,7,snack
1872,35116,6,snack
1886,35116,5,snack
1896,35116,4,snack
1923,35116,5,snack
1932,35116,6,snack
1933,35116,6,snack
1936,35116,5,snack
1937,35116,5,snack
1942,35116,9,snack
1944,35116,6,snack
1947,35116,5,snack
1948,35116,6,snack
1953,35116,5,snack
1954,35116,7,snack
1981,35116,4,snack
1982,35116,10,snack
1984,35116,8,snack
1994,35116,7,snack
1995,35116,8,snack
1998,35116,9,snack
2002,35116,10,snack
2012,35116,5,snack
2015,35116,4,snack
2019,35116,7,snack
2022,35116,10,snack
2043,35116,6,snack
2052,35116,9,snack
2071,35116,8,snack
2077,35116,5,snack
2084,35116,9,snack
2114,35116,9,snack
2117,35116,10,snack
2131,35116,4,snack
2135,35116,4,snack
2136,35116,5,snack
2168,35116,9,snack
2171,35116,6,snack
2172,35116,5,snack
2176,35116,4,snack
2177,35116,10,snack
2187,35116,10,snack
2191,35116,6,snack
2196,35116,6,snack
2197,35116,9,snack
2205,35116,5,snack
2211,35116,8,snack
2220,35116,8,snack
2226,35116,7,snack
2254,35116,7,snack
2258,35116,5,snack
2260,35116,5,snack
2272,35116,8,snack
2274,35116,10,snack
2280,35116,8,snack
2294,35116,8,snack
2307,35116,10,snack
2316,35116,10,snack
2317,35116,10,snack
2320,35116,9,snack
2322,35116,4,snack
2326,35116,8,snack
2330,35116,5,snack
2334,35116,7,snack
2345,35116,7,snack
2347,35116,10,snack
2357,35116,10,snack
2359,35116,6,snack
2361,35116,7,snack
2362,35116,4,snack
2366,35116,5,snack
2382,35116,7,snack
2384,35116,8,snack
2386,35116,8,snack
2393,35116,8,snack
2395,35116,4,snack
2400,35116,8,snack
2405,35116,10,snack
2416,35116,4,snack
2418,35116,5,snack
2423,35116,4,snack
2437,35116,5,snack
2440,35116,5,snack
2442,35116,6,snack
2451,35116,6,snack
2456,35116,5,snack
2469,35116,4,snack
2476,35116,10,snack
2482,35116,9,snack
2490,35116,6,snack
2492,35116,6,snack
2499,35116,7,snack
2511,35116,6,snack
2517,35116,9,snack
2526,35116,6,snack
2527,35116,6,snack
2529,35116,4,snack
2537,35116,9,snack
2546,35116,7,snack
2553,35116,5,snack
2567,35116,8,snack
2571,35116,4,snack
2575,35116,6,snack
2581,35116,4,snack
2582,35116,6,snack
2584,35116,8,snack
2611,35116,7,snack
2613,35116,7,snack
2619,35116,6,snack
2621,35116,4,snack
2638,35116,4,snack
2645,35116,10,snack
2648,35116,4,snack
2658,35116,9,snack
2664,35116,4,snack
2666,35116,6,snack
2670,35116,4,snack
2677,35116,6,snack
2684,35116,6,snack
2687,35116,4,snack
2697,35116,6,snack
2702,35116,8,snack
2705,35116,9,snack
2719,35116,10,snack
2757,35116,5,snack
2758,35116,10,snack
2765,35116,9,snack
2768,35116,10,snack
2772,35116,5,snack
2780,35116,10,snack
2787,35116,5,snack
2792,35116,7,snack
2815,35116,9,snack
2816,35116,10,snack
2817,35116,9,snack
2820,35116,9,snack
2837,35116,8,snack
2838,35116,9,snack
2842,35116,6,snack
2847,35116,8,snack
2865,35116,10,snack
2869,35116,4,snack
2874,35116,7,snack
2878,35116,6,snack
2881,35116,5,snack
2895,35116,6,snack
2896,35116,4,snack
2899,35116,4,snack
2905,35116,7,snack
2910,35116,10,snack
2920,35116,4,snack
2930,35116,9,snack
2931,35116,4,snack
2944,35116,10,snack
2952,35116,9,snack
2956,35116,4,snack
2958,35116,5,snack
2962,35116,4,snack
2965,35116,9,snack
2969,35116,6,snack
2981,35116,5,snack
2982,35116,10,snack
2984,35116,10,snack
2994,35116,8,snack
2995,35116,8,snack
2997,35116,7,snack
22,1289,9,breakfast
47,1289,5,breakfast
53,1289,9,breakfast
58,1289,4,breakfast
62,1289,6,breakfast
100,1289,6,breakfast
110,1289,4,breakfast
123,1289,8,breakfast
125,1289,5,breakfast
131,1289,4,breakfast
142,1289,8,breakfast
146,1289,9,breakfast
152,1289,5,breakfast
162,1289,10,breakfast
180,1289,9,breakfast
191,1289,5,breakfast
217,1289,4,breakfast
242,1289,7,breakfast
261,1289,9,breakfast
264,1289,8,breakfast
278,1289,8,breakfast
357,1289,6,breakfast
366,1289,10,breakfast
374,1289,4,breakfast
380,1289,8,breakfast
387,1289,6,breakfast
397,1289,6,breakfast
418,1289,5,breakfast
422,1289,5,breakfast
425,1289,8,breakfast
426,1289,4,breakfast
463,1289,10,breakfast
475,1289,4,breakfast
490,1289,5,breakfast
509,1289,6,breakfast
557,1289,7,breakfast
573,1289,6,breakfast
594,1289,5,breakfast
612,1289,10,breakfast
613,1289,7,breakfast
616,1289,9,breakfast
626,1289,6,breakfast
643,1289,5,breakfast
677,1289,4,breakfast
686,1289,10,breakfast
695,1289,4,breakfast
721,1289,9,breakfast
759,1289,9,breakfast
767,1289,8,breakfast
770,1289,7,breakfast
784,1289,9,breakfast
829,1289,4,breakfast
853,1289,8,breakfast
885,1289,9,breakfast
909,1289,6,breakfast
922,1289,9,breakfast
923,1289,9,breakfast
941,1289,9,breakfast
946,1289,8,breakfast
949,1289,7,breakfast
955,1289,8,breakfast
973,1289,6,breakfast
998,1289,5,breakfast
1010,1289,10,breakfast
1022,1289,6,breakfast
1026,1289,10,breakfast
1075,1289,6,breakfast
1108,1289,6,breakfast
1116,1289,9,breakfast
1149,1289,9,breakfast
1176,1289,8,breakfast
1191,1289,6,breakfast
1196,1289,7,breakfast
1200,1289,7,breakfast
1258,1289,10,breakfast
1268,1289,10,breakfast
1279,1289,7,breakfast
1288,1289,5,breakfast
1320,1289,10,breakfast
1347,1289,8,breakfast
1354,1289,7,breakfast
1368,1289,10,breakfast
1371,1289,7,breakfast
1391,1289,4,breakfast
1401,1289,10,breakfast
1432,1289,6,breakfast
1433,1289,5,breakfast
1452,1289,10,breakfast
1479,1289,10,breakfast
1481,1289,9,breakfast
1489,1289,8,breakfast
1493,1289,5,breakfast
1508,1289,5,breakfast
1541,1289,4,breakfast
1570,1289,10,breakfast
1576,1289,4,breakfast
1591,1289,8,breakfast
1595,1289,10,breakfast
1597,1289,7,breakfast
1721,1289,10,breakfast
1726,1289,6,breakfast
1741,1289,8,breakfast
1748,1289,5,breakfast
1754,1289,5,breakfast
1778,1289,8,breakfast
1794,1289,8,breakfast
1835,1289,5,breakfast
1842,1289,5,breakfast
1849,1289,7,breakfast
1861,1289,4,breakfast
1863,1289,10,breakfast
1872,1289,9,breakfast
1880,1289,7,breakfast
1904,1289,4,breakfast
1918,1289,4,breakfast
1934,1289,4,breakfast
1943,1289,5,breakfast
1972,1289,5,breakfast
1997,1289,10,breakfast
2011,1289,5,breakfast
2025,1289,6,breakfast
2029,1289,9,breakfast
2050,1289,7,breakfast
2109,1289,10,breakfast
2115,1289,6,breakfast
2134,1289,8,breakfast
2143,1289,4,breakfast
2149,1289,10,breakfast
2157,1289,10,breakfast
2167,1289,8,breakfast
2183,1289,8,breakfast
2193,1289,5,breakfast
2216,1289,4,breakfast
2230,1289,9,breakfast
2242,1289,6,breakfast
2277,1289,5,breakfast
2297,1289,9,breakfast
2315,1289,8,breakfast
2331,1289,6,breakfast
2341,1289,5,breakfast
2353,1289,10,breakfast
2363,1289,5,breakfast
2394,1289,9,breakfast
2414,1289,7,breakfast
2426,1289,5,breakfast
2434,1289,5,breakfast
2457,1289,9,breakfast
2513,1289,8,breakfast
2522,1289,7,breakfast
2528,1289,8,breakfast
2535,1289,9,breakfast
2541,1289,10,breakfast
2550,1289,8,breakfast
2551,1289,9,breakfast
2556,1289,7,breakfast
2568,1289,4,breakfast
2571,1289,7,breakfast
2576,1289,8,breakfast
2586,1289,4,breakfast
2589,1289,9,breakfast
2591,1289,6,breakfast
2600,1289,6,breakfast
2622,1289,9,breakfast
2639,1289,7,breakfast
2648,1289,9,breakfast
2654,1289,8,breakfast
2685,1289,10,breakfast
